mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.2925832271575928,0.5563959958884942,0.005965232849121094,0.00010395520313369874,relu,20,"(3,)",0.01,200,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 200, 'n_iter_no_change': 10, 'solver': 'adam'}",0.9656476692002441,0.9016819175398946,0.9482723459730433,0.9474055524728426,0.9648843663067777,0.9455783702985604,0.023293745532657152,2220
2.4822973251342773,0.3897007127844755,0.006266927719116211,0.0007603447213122445,relu,20,"(3,)",0.01,200,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 200, 'n_iter_no_change': 20, 'solver': 'adam'}",0.9514711257442299,0.9496253040110434,0.9667772903296828,0.9713574874814555,0.9799880867878903,0.9638438588708602,0.011670026198625392,260
3.5072269439697266,0.10690946251894515,0.006315088272094727,0.0007323857791519631,relu,20,"(3,)",0.01,200,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 200, 'n_iter_no_change': 30, 'solver': 'adam'}",0.9601598402976556,0.942131447567524,0.972073692303053,0.9312168871904877,0.9769536790495,0.9565071092816441,0.017435470451056846,1190
3.4591094493865966,0.023540240577252097,0.007819366455078126,0.00010400215230557539,relu,20,"(3,)",0.01,200,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 200, 'n_iter_no_change': 50, 'solver': 'adam'}",0.8901609787584511,0.8136370356488255,0.9635110916353973,0.9571364777397565,0.9658615688083767,0.9180614305181614,0.05926259137740786,3803
2.439667892456055,0.819144262636415,0.005862236022949219,0.00012789880176915363,relu,20,"(3,)",0.01,300,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",0.9627109250122219,0.9540351620775637,0.8749164387801516,0.8569635903207404,0.9883582527366824,0.927396873785472,0.051745557913278076,3405
3.0227963447570803,0.8393196385689329,0.005965805053710938,0.00010318491680261719,relu,20,"(3,)",0.01,300,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 20, 'solver': 'adam'}",0.9624616987734232,0.9519022686280361,0.9779223453558957,0.9683740422011037,0.979951012553833,0.9681222735024584,0.010306837805505061,42
4.164033126831055,0.6896247697214473,0.005165481567382812,0.0009447582521446362,relu,20,"(3,)",0.01,300,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 30, 'solver': 'adam'}",0.95344647435238,0.943097018597376,0.9557792800763784,0.9715448839376196,0.9767179156096929,0.9601171145146894,0.01232216234110952,692
4.525670003890991,0.47457136588747323,0.005564117431640625,0.0007828208860904722,relu,20,"(3,)",0.01,300,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 300, 'n_iter_no_change': 50, 'solver': 'adam'}",0.9659826117273671,0.9487651315527648,0.97238014586252,0.9717816811243941,0.9798871784871473,0.9677593497508387,0.01047427571912964,54
0.8750968456268311,0.006100591718034452,0.005966758728027344,0.00010197356337945429,relu,20,"(4,)",0.0001,50,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 50, 'n_iter_no_change': 10, 'solver': 'adam'}",0.2311126046146231,0.42104754086340035,0.15101364332297895,0.386284673486993,0.2198747118116835,0.2818666348199358,0.10374577282010125,13878
0.877984094619751,0.004544665841187548,0.007571601867675781,0.0014923850874257439,relu,20,"(4,)",0.0001,50,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 50, 'n_iter_no_change': 20, 'solver': 'adam'}",0.3037472664589325,0.30447165238243123,0.31834703601581393,0.36989130052496694,0.18544940512153626,0.2963813321007362,0.06051745252530789,13706
0.8836537361145019,0.007041846146760174,0.00596776008605957,0.00010295604410576661,relu,20,"(4,)",0.0001,50,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 50, 'n_iter_no_change': 30, 'solver': 'adam'}",0.274709554378375,0.3699371418918606,0.13890081921577985,0.1800926069497031,0.1688864597489692,0.22650531643693755,0.0849057798859337,14560
0.8823123931884765,0.008408475502716893,0.006668615341186524,0.0010123730974770924,relu,20,"(4,)",0.0001,50,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 50, 'n_iter_no_change': 50, 'solver': 'adam'}",0.09454380042615337,0.34214171800631676,0.2172440248381974,0.32790813322673823,0.284410270058235,0.2532495893111281,0.0904772069051656,14234
1.7648684978485107,0.014340140739184498,0.006772232055664062,0.0009215862534951684,relu,20,"(4,)",0.0001,100,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 100, 'n_iter_no_change': 10, 'solver': 'adam'}",0.35471970495635136,0.3220356091446366,0.3864872547195116,0.33328371688719083,0.45620500291213395,0.37054625772396477,0.048132724336212476,12936
1.7497567176818847,0.008156432954678609,0.006368494033813477,0.0008340384701010177,relu,20,"(4,)",0.0001,100,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 100, 'n_iter_no_change': 20, 'solver': 'adam'}",0.37789095551204593,0.5092427490455061,0.5260018605888722,0.4721095658625925,0.5186441861092527,0.48077786342365386,0.054681209256953155,11745
1.7579250812530518,0.0066949559824449134,0.005811357498168945,0.00010340800597427347,relu,20,"(4,)",0.0001,100,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 100, 'n_iter_no_change': 30, 'solver': 'adam'}",0.4403777100818617,0.515290537357747,0.3848308733591001,0.3861328664757601,0.30620094035720047,0.40656658552633396,0.06917706358818632,12568
1.7499930381774902,0.011449342024409129,0.006366729736328125,0.0019825045480197953,relu,20,"(4,)",0.0001,100,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.0001, 'max_iter': 100, 'n_iter_no_change': 50, 'solver': 'adam'}",0.39193731954661853,0.4820792367334597,0.4387983199541819,0.48830105493670406,0.4852878090924633,0.4572807480526855,0.03734430008839061,12000
