mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_momentum,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.2716470718383786,0.11047509738879707,0.009036684036254882,0.0014610365741053075,relu,32,"(3,)",adaptive,0.0001,300,0.8,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'max_iter': 300, 'momentum': 0.8, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.3069297293674907,0.2612115999979828,0.2088281813738453,0.2126924397557237,0.21276431048677624,0.24048525219636377,0.038438291339306395,9585
5.411430883407593,0.40674591162517987,0.008005857467651367,0.0007209436595248802,relu,32,"(3,)",adaptive,0.0001,300,0.9,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'max_iter': 300, 'momentum': 0.9, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.20740728723922003,0.15772908771840585,0.20606518274148877,0.3380636694877532,0.4226178143042599,0.2663766082982255,0.09845758660783774,9225
5.375513315200806,0.18390201838591005,0.011626291275024413,0.003968797672212383,relu,32,"(3,)",adaptive,0.0001,300,0.9,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'max_iter': 300, 'momentum': 0.9, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.3424509247208367,0.25556020364095283,0.2909812893815258,0.5119291161015699,0.4909639375354681,0.37837709427607064,0.10442666786424817,7875
6.177065420150757,0.6215915648146704,0.008950376510620117,0.0019526801648155,relu,32,"(3,)",adaptive,0.0001,300,0.9,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'max_iter': 300, 'momentum': 0.9, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.3499358315391475,0.4592590060300852,0.2773167533028366,0.5758173932225397,0.28561523647376325,0.38958884411367445,0.11359832642392469,7755
0.9001101493835449,0.09395388512727407,0.009009790420532227,0.001532345245932578,relu,32,"(3,)",adaptive,0.001,50,0.8,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 50, 'momentum': 0.8, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.40421886275619145,0.38514555186440197,0.3276155813640071,0.17163904611080424,0.2156201079323827,0.3008478300055575,0.09215949574585887,8766
1.0772716045379638,0.23658454411546084,0.013833570480346679,0.006937145429328338,relu,32,"(3,)",adaptive,0.001,50,0.8,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 50, 'momentum': 0.8, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.19543529414479302,0.260527549672486,0.4134753686135841,0.37416521628671384,0.49393785108070826,0.347508255959657,0.10695392353200454,8239
1.297095489501953,0.21845072422488013,0.010619735717773438,0.002155493656182166,relu,32,"(3,)",adaptive,0.001,50,0.8,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 50, 'momentum': 0.8, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.22618968991568886,0.2636137123331293,0.4631827576642084,0.38198085616727134,0.4085602346518294,0.3487054501464254,0.08949370610223226,8223
1.246694850921631,0.1785517365855248,0.014910554885864258,0.0029218395933627186,relu,32,"(3,)",adaptive,0.001,50,0.9,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 50, 'momentum': 0.9, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.6737475776282521,0.2563435065849414,0.4524520264414407,0.6811551324690353,0.3123633861309498,0.4752123258509238,0.17707063801773928,6850
1.1759896278381348,0.06621992400986348,0.009616518020629882,0.0004910664962902736,relu,32,"(3,)",adaptive,0.001,50,0.9,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 50, 'momentum': 0.9, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.6353849762793461,0.5239982906704823,0.4114678030966171,0.6087776612621333,0.520645155200845,0.5400547773018849,0.07871446594522749,6205
1.1809396743774414,0.10197647136028308,0.008119583129882812,0.0018923568741446226,relu,32,"(3,)",adaptive,0.001,50,0.9,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 50, 'momentum': 0.9, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.546587715699878,0.7256239211451083,0.42965296774012046,0.3948232281025025,0.20273821120692878,0.45988520877890765,0.17286180378815605,7019
